iter,train_timestamp,train_epoch,lr_g,lr_route,l_pix,l_route,time_sec,data_time_sec,set5_timestamp,set5_psnr,set5_ssim,set5_best_psnr,set5_best_psnr_iter,set5_best_ssim,set5_best_ssim_iter,set14_timestamp,set14_psnr,set14_ssim,set14_best_psnr,set14_best_psnr_iter,set14_best_ssim,set14_best_ssim_iter,set5_route_usage_active_mean,set5_route_usage_max_mean,set5_route_usage_std_mean,set5_route_entropy_norm_mean,set5_route_router_scale_mean,set5_route_xscore_mean_mean,set5_route_xscore_std_mean,set5_route_blocks,set14_route_usage_active_mean,set14_route_usage_max_mean,set14_route_usage_std_mean,set14_route_entropy_norm_mean,set14_route_router_scale_mean,set14_route_xscore_mean_mean,set14_route_xscore_std_mean,set14_route_blocks,train_source_log,set5_source_log,set14_source_log
217500,"2026-05-22 09:54:41,390",169,0.0002,2e-05,0.012874,6.2761e-07,0.516,0.001,"2026-05-22 09:55:38,137",38.1343,0.9613,38.1969,202500,0.9615,207500,"2026-05-22 09:55:59,308",33.8471,0.9206,33.8553,127500,0.9206,217500,40.75,0.304775,0.059012499999999996,0.5809375000000001,5.956325,0.0397625,0.0087125,8,46.714275,0.34948750000000006,0.0645125,0.5671625000000001,5.956325,0.0404,0.0104125,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
220000,"2026-05-22 10:17:38,834",171,0.0002,2e-05,0.014376,6.3584e-07,0.522,0.004,"2026-05-22 10:17:43,835",38.1664,0.9615,38.1969,202500,0.9615,220000,"2026-05-22 10:18:03,687",33.8872,0.9208,33.8872,220000,0.9208,220000,42.724999999999994,0.29441249999999997,0.0578625,0.5949375,5.9556,0.039075,0.008100000000000001,8,46.54463750000001,0.33821249999999997,0.063975,0.573025,5.9556,0.039825,0.009624999999999998,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
222500,"2026-05-22 10:38:51,280",173,0.0002,2e-05,0.013447,7.5098e-07,0.517,0.001,"2026-05-22 10:39:47,691",38.1835,0.9614,38.1969,202500,0.9615,220000,"2026-05-22 10:40:06,795",33.8006,0.9198,33.8872,220000,0.9208,220000,44.075,0.2689375,0.054337500000000004,0.6125375000000001,5.9549375,0.039575,0.0087375,8,48.01786249999999,0.32151250000000003,0.0606,0.59205,5.9549375,0.040162500000000004,0.009875,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
225000,"2026-05-22 11:01:46,452",175,0.0002,2e-05,0.011082,5.8665e-07,0.522,0.007,"2026-05-22 11:01:51,141",38.1326,0.9613,38.1969,202500,0.9615,220000,"2026-05-22 11:02:11,315",33.8278,0.9201,33.8872,220000,0.9208,220000,43.150000000000006,0.3041625,0.059337499999999994,0.5878875,5.954375,0.0398,0.008737499999999999,8,47.6607,0.3248375,0.06205,0.5823375000000001,5.954375,0.040174999999999995,0.009887499999999997,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
227500,"2026-05-22 11:22:58,133",177,0.0002,2e-05,0.015013,7.0408e-07,0.515,0.001,"2026-05-22 11:23:54,620",38.1028,0.9613,38.1969,202500,0.9615,220000,"2026-05-22 11:24:14,820",33.8089,0.92,33.8872,220000,0.9208,220000,41.875,0.2910625,0.056587500000000006,0.6020125000000001,5.9533625,0.0400375,0.008525,8,47.0803625,0.32975,0.0613875,0.5901749999999999,5.9533625,0.04053749999999999,0.009975,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
230000,"2026-05-22 11:45:52,612",179,0.0002,2e-05,0.013692,8.0598e-07,0.597,0.092,"2026-05-22 11:45:57,795",38.1599,0.9613,38.1969,202500,0.9615,220000,"2026-05-22 11:46:17,759",33.8833,0.9204,33.8872,220000,0.9208,220000,39.975,0.3047625,0.059137499999999996,0.5862375,5.953125,0.0398375,0.008374999999999999,8,45.0803625,0.3286375,0.0627625,0.5705749999999999,5.953125,0.0405875,0.010337499999999998,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
232500,"2026-05-22 12:07:03,976",181,0.0002,2e-05,0.013536,4.8927e-07,0.516,0.001,"2026-05-22 12:08:01,141",38.1864,0.9614,38.1969,202500,0.9615,220000,"2026-05-22 12:08:22,219",33.8368,0.9201,33.8872,220000,0.9208,220000,43.55,0.2975125,0.058374999999999996,0.5977125000000001,5.9532,0.039925,0.0085875,8,48.2142875,0.3260875,0.0616125,0.5895875,5.9532,0.040487499999999996,0.010199999999999999,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
235000,"2026-05-22 12:29:59,926",183,0.0002,2e-05,0.013386,4.3441e-07,0.515,0.002,"2026-05-22 12:30:04,557",38.2057,0.9614,38.2057,235000,0.9615,220000,"2026-05-22 12:30:26,081",33.8169,0.9196,33.8872,220000,0.9208,220000,41.89999999999999,0.32408750000000003,0.0601,0.5859375,5.9516875,0.03935,0.0077875,8,46.553574999999995,0.3389375,0.06349999999999999,0.5710375,5.9516875,0.039862499999999995,0.0093375,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
237500,"2026-05-22 12:51:15,010",185,0.0002,2e-05,0.0090607,5.58e-07,0.518,0.001,"2026-05-22 12:52:12,203",38.1778,0.9614,38.2057,235000,0.9615,220000,"2026-05-22 12:52:32,484",33.8309,0.9203,33.8872,220000,0.9208,220000,42.7,0.31295,0.058887499999999995,0.5875,5.951487500000001,0.03982499999999999,0.0082,8,47.348225,0.33425,0.06346249999999999,0.5709249999999999,5.951487500000001,0.0406375,0.010075,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
240000,"2026-05-22 13:14:11,184",187,0.0002,2e-05,0.011196,5.8041e-07,0.517,0.002,"2026-05-22 13:14:16,203",38.173,0.9614,38.2057,235000,0.9615,220000,"2026-05-22 13:14:36,944",33.8618,0.9203,33.8872,220000,0.9208,220000,44.075,0.30425,0.057237500000000004,0.6061750000000001,5.951037499999999,0.0395,0.0080625,8,48.0178625,0.3393875,0.062162499999999996,0.5860250000000001,5.951037499999999,0.040174999999999995,0.0094875,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
242500,"2026-05-22 13:35:23,615",189,0.0002,2e-05,0.012877,5.0247e-07,0.514,0.001,"2026-05-22 13:36:20,110",38.1692,0.9615,38.2057,235000,0.9615,242500,"2026-05-22 13:36:40,819",33.8724,0.9206,33.8872,220000,0.9208,220000,42.475,0.29216250000000005,0.0581,0.5980500000000001,5.949825000000001,0.03947499999999999,0.008199999999999999,8,47.5089375,0.323625,0.0611125,0.5868625000000001,5.949825000000001,0.040325,0.0104125,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
245000,"2026-05-22 13:58:16,898",191,0.0002,2e-05,0.012755,4.3704e-07,0.518,0.002,"2026-05-22 13:58:22,125",38.176,0.9614,38.2057,235000,0.9615,242500,"2026-05-22 13:58:42,215",33.8052,0.9203,33.8872,220000,0.9208,220000,42.925,0.2878,0.05681250000000001,0.6037375,5.9495125,0.039637500000000006,0.008225,8,47.48213749999999,0.330725,0.06111249999999999,0.58525,5.9495125,0.04057499999999999,0.0102375,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
247500,"2026-05-22 14:19:27,765",193,0.0002,2e-05,0.0094729,4.9141e-07,0.515,0.001,"2026-05-22 14:20:24,031",38.182,0.9614,38.2057,235000,0.9615,242500,"2026-05-22 14:20:44,190",33.8665,0.9204,33.8872,220000,0.9208,220000,42.975,0.29255000000000003,0.056712500000000006,0.6056375,5.94875,0.039525,0.007987499999999998,8,47.375,0.3387,0.062287499999999996,0.5829500000000001,5.94875,0.040375,0.009775,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
250000,"2026-05-22 14:42:20,437",195,0.0002,2e-05,0.013695,6.8517e-07,0.516,0.002,"2026-05-22 14:42:25,395",38.1888,0.9614,38.2057,235000,0.9615,242500,"2026-05-22 14:42:45,628",33.8566,0.9203,33.8872,220000,0.9208,220000,43.0,0.3165625,0.06,0.5878000000000001,5.947637500000001,0.0399375,0.00825,8,48.696437499999995,0.32081249999999994,0.060575000000000004,0.5898375,5.947637500000001,0.04050000000000001,0.010087499999999998,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
252500,"2026-05-22 15:03:28,766",197,0.0002,2e-05,0.011497,5.2702e-07,0.516,0.001,"2026-05-22 15:04:25,617",38.1623,0.9614,38.2057,235000,0.9615,242500,"2026-05-22 15:04:46,411",33.8749,0.9207,33.8872,220000,0.9208,220000,42.525000000000006,0.296325,0.057887499999999995,0.5970125000000001,5.947625,0.039299999999999995,0.007824999999999999,8,47.8303625,0.3350375,0.0617,0.5803250000000001,5.947625,0.03995,0.009325,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
255000,"2026-05-22 15:26:22,482",199,0.0002,2e-05,0.011487,5.7665e-07,0.515,0.003,"2026-05-22 15:26:27,477",38.1446,0.9613,38.2057,235000,0.9615,242500,"2026-05-22 15:26:47,576",33.8788,0.9212,33.8872,220000,0.9212,255000,42.95,0.30977499999999997,0.0585125,0.590375,5.946574999999999,0.039287499999999996,0.007825,8,47.06249999999999,0.342775,0.06319999999999999,0.570925,5.946574999999999,0.040100000000000004,0.00955,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
257500,"2026-05-22 15:47:33,530",201,0.0002,2e-05,0.010867,5.7403e-07,0.516,0.001,"2026-05-22 15:48:30,345",38.1781,0.9614,38.2057,235000,0.9615,242500,"2026-05-22 15:48:50,891",33.8158,0.9198,33.8872,220000,0.9212,255000,43.875,0.2774125,0.05673749999999999,0.6041875000000001,5.946175,0.039225,0.007325,8,48.071437499999995,0.3348125,0.062875,0.5754125,5.946175,0.039887500000000006,0.009149999999999998,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
260000,"2026-05-22 16:10:26,851",203,0.0002,2e-05,0.010404,4.2068e-07,0.521,0.003,"2026-05-22 16:10:31,964",38.1906,0.9613,38.2057,235000,0.9615,242500,"2026-05-22 16:10:52,494",33.8591,0.92,33.8872,220000,0.9212,255000,43.225,0.287475,0.0573125,0.6084375000000001,5.9461125,0.0396125,0.0081,8,47.16965,0.3276375,0.06176249999999999,0.5847500000000001,5.9461125,0.040150000000000005,0.009850000000000001,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
262500,"2026-05-22 16:31:38,247",205,0.0002,2e-05,0.014888,7.5145e-07,0.516,0.001,"2026-05-22 16:32:34,728",38.1832,0.9615,38.2057,235000,0.9615,262500,"2026-05-22 16:32:54,527",33.9014,0.9204,33.9014,262500,0.9212,255000,42.224999999999994,0.28025,0.055737499999999995,0.6052,5.9445875,0.039162499999999996,0.007787499999999999,8,47.6875125,0.3124875,0.060450000000000004,0.5863124999999999,5.9445875,0.04002499999999999,0.0095875,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
265000,"2026-05-22 16:54:30,398",207,0.0002,2e-05,0.011927,5.9668e-07,0.516,0.006,"2026-05-22 16:54:35,555",38.2004,0.9615,38.2057,235000,0.9615,265000,"2026-05-22 16:54:55,747",33.8813,0.921,33.9014,262500,0.9212,255000,44.8,0.2604,0.0532,0.631175,5.9447375000000005,0.0394875,0.0080875,8,49.071425000000005,0.29874999999999996,0.0581625,0.6121125,5.9447375000000005,0.040049999999999995,0.0096,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
267500,"2026-05-22 17:15:42,491",209,0.0002,2e-05,0.01092,5.1109e-07,0.519,0.001,"2026-05-22 17:16:39,499",38.1715,0.9613,38.2057,235000,0.9615,265000,"2026-05-22 17:17:00,053",33.7746,0.9191,33.9014,262500,0.9212,255000,43.575,0.277025,0.0559625,0.6089499999999999,5.9434375,0.039612499999999995,0.008712500000000001,8,48.008925,0.348575,0.0631875,0.5749124999999999,5.9434375,0.040775,0.010537500000000002,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
270000,"2026-05-22 17:38:39,410",211,0.0002,2e-05,0.014011,6.8902e-07,0.561,0.056,"2026-05-22 17:38:44,351",38.2009,0.9614,38.2057,235000,0.9615,265000,"2026-05-22 17:39:04,277",33.8827,0.9207,33.9014,262500,0.9212,255000,43.900000000000006,0.2972,0.0580125,0.5948749999999999,5.9430125,0.039287499999999996,0.008137500000000002,8,49.01785,0.33543749999999994,0.06235,0.5838625,5.9430125,0.040075,0.0094125,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
272500,"2026-05-22 17:59:50,603",213,0.0002,2e-05,0.012618,6.3782e-07,0.517,0.001,"2026-05-22 18:00:47,370",38.1805,0.9614,38.2057,235000,0.9615,265000,"2026-05-22 18:01:08,503",33.8614,0.9207,33.9014,262500,0.9212,255000,43.55,0.2978375,0.0578375,0.59915,5.9424125,0.039299999999999995,0.0078625,8,48.1964375,0.33559999999999995,0.061700000000000005,0.5844625,5.9424125,0.040150000000000005,0.0096625,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
275000,"2026-05-22 18:22:44,444",215,0.0002,2e-05,0.016095,6.9179e-07,0.516,0.002,"2026-05-22 18:22:49,731",38.1963,0.9615,38.2057,235000,0.9615,275000,"2026-05-22 18:23:10,809",33.9081,0.9207,33.9081,275000,0.9212,255000,43.675,0.28469999999999995,0.0569875,0.60295,5.942287499999999,0.0393625,0.0076625,8,48.4821375,0.32056250000000003,0.060625,0.5909375,5.942287499999999,0.0400125,0.0095625,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
277500,"2026-05-22 18:43:59,723",217,0.0002,2e-05,0.010191,5.6803e-07,0.518,0.001,"2026-05-22 18:44:56,273",38.1747,0.9614,38.2057,235000,0.9615,275000,"2026-05-22 18:45:18,129",33.8908,0.9206,33.9081,275000,0.9212,255000,42.625,0.28191249999999995,0.056824999999999994,0.596325,5.940849999999999,0.03899999999999999,0.0072125,8,47.196425,0.33675,0.06267500000000001,0.5773625,5.940849999999999,0.039874999999999994,0.009212499999999998,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
280000,"2026-05-22 19:06:59,412",219,0.0002,2e-05,0.013309,4.8614e-07,0.518,0.002,"2026-05-22 19:07:04,843",38.1984,0.9616,38.2057,235000,0.9616,280000,"2026-05-22 19:07:25,286",33.9064,0.9208,33.9081,275000,0.9212,255000,44.725,0.29146249999999996,0.05685,0.6033,5.9410625,0.039612499999999995,0.007749999999999999,8,49.2232125,0.3171125,0.06062500000000001,0.5952374999999999,5.9410625,0.0402875,0.0095625,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
282500,"2026-05-22 19:28:16,398",221,0.0002,2e-05,0.012165,5.0441e-07,0.517,0.001,"2026-05-22 19:29:13,338",38.2043,0.9614,38.2057,235000,0.9616,280000,"2026-05-22 19:29:34,298",33.8933,0.9207,33.9081,275000,0.9212,255000,44.25,0.29127499999999995,0.05741249999999999,0.6062625,5.9403875,0.039925,0.00795,8,48.4285625,0.307025,0.059637499999999996,0.5985250000000001,5.9403875,0.0404125,0.009512500000000002,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
285000,"2026-05-22 19:51:16,451",223,0.0002,2e-05,0.0091712,5.0501e-07,0.521,0.002,"2026-05-22 19:51:21,958",38.1742,0.9614,38.2057,235000,0.9616,280000,"2026-05-22 19:51:44,115",33.8711,0.9207,33.9081,275000,0.9212,255000,45.849999999999994,0.28232500000000005,0.05505,0.6192875000000001,5.9394375,0.0392875,0.0076,8,49.973225,0.32017500000000004,0.0596875,0.6029875,5.9394375,0.040112499999999995,0.009487500000000001,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
287500,"2026-05-22 20:12:33,395",225,0.0002,2e-05,0.014058,7.5877e-07,0.516,0.001,"2026-05-22 20:13:30,132",38.2119,0.9614,38.2119,287500,0.9616,280000,"2026-05-22 20:13:51,396",33.8715,0.9204,33.9081,275000,0.9212,255000,43.275,0.29490000000000005,0.0563375,0.60735,5.9378625,0.03965,0.007750000000000001,8,47.8392875,0.330925,0.060512500000000004,0.59165,5.9378625,0.0399125,0.009025,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
290000,"2026-05-22 20:35:34,159",227,0.0002,2e-05,0.012378,4.3618e-07,0.517,0.002,"2026-05-22 20:35:39,458",38.1943,0.9614,38.2119,287500,0.9616,280000,"2026-05-22 20:36:01,922",33.8231,0.9199,33.9081,275000,0.9212,255000,44.449999999999996,0.2671,0.0546875,0.6155999999999999,5.936537499999999,0.0394875,0.007337499999999999,8,48.991075,0.31797499999999995,0.05952500000000001,0.59825,5.936537499999999,0.0399625,0.009062500000000001,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
292500,"2026-05-22 20:56:53,548",229,0.0002,2e-05,0.015077,6.1687e-07,0.517,0.001,"2026-05-22 20:57:50,320",38.1959,0.9614,38.2119,287500,0.9616,280000,"2026-05-22 20:58:12,544",33.8378,0.9201,33.9081,275000,0.9212,255000,43.25,0.2891,0.057,0.6045375,5.93605,0.03975,0.008100000000000001,8,48.31250000000001,0.33347499999999997,0.062037499999999995,0.587,5.93605,0.040424999999999996,0.0099125,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
295000,"2026-05-22 21:19:54,752",231,0.0002,2e-05,0.012786,5.8728e-07,0.517,0.003,"2026-05-22 21:19:59,798",38.2065,0.9615,38.2119,287500,0.9616,280000,"2026-05-22 21:20:21,884",33.9123,0.9207,33.9123,295000,0.9212,255000,44.675,0.2803375,0.0566125,0.6042,5.936687500000001,0.0396625,0.007962499999999999,8,48.6428625,0.3262875,0.0614625,0.581975,5.936687500000001,0.040562499999999994,0.0096125,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
297500,"2026-05-22 21:41:10,747",233,0.0002,2e-05,0.014647,6.1273e-07,0.52,0.001,"2026-05-22 21:42:07,399",38.1758,0.9614,38.2119,287500,0.9616,280000,"2026-05-22 21:42:28,268",33.8781,0.9209,33.9123,295000,0.9212,255000,44.625,0.27686250000000007,0.05538749999999999,0.6146,5.936487500000001,0.039875,0.0079625,8,48.794624999999996,0.32077500000000003,0.06065,0.59215,5.936487500000001,0.0408,0.010024999999999997,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
300000,"2026-05-22 22:04:11,241",235,0.0002,2e-05,0.011571,6.2917e-07,0.517,0.004,"2026-05-22 22:04:16,873",38.1723,0.9615,38.2119,287500,0.9616,280000,"2026-05-22 22:04:46,059",33.914,0.921,33.9140,300000,0.9212,255000,44.55,0.28012499999999996,0.0550875,0.6169,5.9355625,0.039625,0.00795,8,49.5000125,0.31317500000000004,0.0594375,0.5975875,5.9355625,0.04032500000000001,0.009675,8,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log,train_train_CATANet_x2_scratch_20260522_000211.log
302500,"2026-05-23 14:29:40,844",236,0.0001,1e-05,0.012189,3.9029e-07,0.803,0.001,"2026-05-23 14:31:08,896",38.2063,0.9614,38.2119,287500,0.9616,280000,"2026-05-23 14:31:33,640",33.9418,0.9206,33.9418,302500,0.9212,255000,44.025000000000006,0.274975,0.054587500000000004,0.6165875000000001,5.935537500000001,0.039525,0.0075375,8,49.187487499999996,0.3197625,0.059812500000000005,0.5936,5.935537500000001,0.040249999999999994,0.009487500000000001,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
305000,"2026-05-23 15:05:25,988",238,0.0001,1e-05,0.014952,4.3063e-07,0.809,0.001,"2026-05-23 15:05:29,736",38.2262,0.9616,38.2262,305000,0.9616,305000,"2026-05-23 15:05:48,252",33.9372,0.9211,33.9418,302500,0.9212,255000,44.125,0.27592500000000003,0.0552375,0.616775,5.9355625,0.0396625,0.007662500000000001,8,48.919650000000004,0.3268625,0.061399999999999996,0.589675,5.9355625,0.040325,0.009449999999999998,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
307500,"2026-05-23 15:43:29,939",240,0.0001,1e-05,0.011409,6.0082e-07,0.935,0.001,"2026-05-23 15:45:08,116",38.2244,0.9615,38.2262,305000,0.9616,305000,"2026-05-23 15:45:26,680",33.939,0.9209,33.9418,302500,0.9212,255000,44.875,0.269575,0.0542,0.6235125,5.9356125,0.0394625,0.007600000000000002,8,49.0625,0.319075,0.0607,0.5909,5.9356125,0.0402625,0.009362500000000001,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
310000,"2026-05-23 16:25:49,405",242,0.0001,1e-05,0.01262,4.1509e-07,0.959,0.001,"2026-05-23 16:25:53,200",38.2097,0.9614,38.2262,305000,0.9616,305000,"2026-05-23 16:26:11,780",33.9352,0.9208,33.9418,302500,0.9212,255000,45.125,0.27528749999999996,0.055725,0.6162375,5.935662499999999,0.0399125,0.008224999999999998,8,49.571425000000005,0.3235,0.060437500000000005,0.5944,5.935662499999999,0.0407,0.0101,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
312500,"2026-05-23 17:04:22,652",244,0.0001,1e-05,0.013504,6.006e-07,0.849,0.001,"2026-05-23 17:05:51,100",38.2362,0.9616,38.2362,312500,0.9616,312500,"2026-05-23 17:06:09,168",33.8598,0.9204,33.9418,302500,0.9212,255000,45.775000000000006,0.264325,0.05491250000000001,0.6188249999999998,5.936612500000001,0.03951249999999999,0.0078625,8,49.383925000000005,0.31912500000000005,0.0602875,0.5998375,5.936612500000001,0.040425,0.009875,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
315000,"2026-05-23 17:42:05,432",246,0.0001,1e-05,0.012631,4.7561e-07,0.847,0.001,"2026-05-23 17:42:09,239",38.225,0.9615,38.2362,312500,0.9616,312500,"2026-05-23 17:42:27,829",33.8935,0.9206,33.9418,302500,0.9212,255000,46.375,0.27726249999999997,0.0548625,0.6213,5.936725,0.0395,0.00765,8,50.0714375,0.3090875,0.059149999999999994,0.603975,5.936725,0.04014999999999999,0.0092625,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
317500,"2026-05-23 18:21:21,957",248,0.0001,1e-05,0.013906,4.8423e-07,0.954,0.001,"2026-05-23 18:23:00,357",38.207,0.9616,38.2362,312500,0.9616,317500,"2026-05-23 18:23:18,447",33.9285,0.921,33.9418,302500,0.9212,255000,44.775000000000006,0.2750625,0.05486250000000001,0.6176499999999999,5.9369625,0.039674999999999995,0.0077375,8,49.26785,0.3165,0.059475,0.5970749999999999,5.9369625,0.040237499999999995,0.0094,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
320000,"2026-05-23 19:03:26,563",250,0.0001,1e-05,0.015431,5.9498e-07,0.92,0.001,"2026-05-23 19:03:30,401",38.2119,0.9615,38.2362,312500,0.9616,317500,"2026-05-23 19:03:49,063",33.8883,0.9208,33.9418,302500,0.9212,255000,45.550000000000004,0.258475,0.0526,0.6291375,5.9365250000000005,0.0394,0.00775,8,49.660700000000006,0.2917625,0.0568,0.613075,5.9365250000000005,0.0399625,0.0092625,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
322500,"2026-05-23 19:40:35,264",252,0.0001,1e-05,0.013552,6.1426e-07,0.837,0.001,"2026-05-23 19:42:03,157",38.2217,0.9615,38.2362,312500,0.9616,317500,"2026-05-23 19:42:21,435",33.9132,0.9207,33.9418,302500,0.9212,255000,45.949999999999996,0.2718125,0.05448750000000001,0.6191875,5.9368375,0.039799999999999995,0.0078875,8,50.008925000000005,0.327275,0.060937500000000006,0.5893499999999999,5.9368375,0.040625,0.009812499999999998,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
325000,"2026-05-23 20:17:51,143",254,0.0001,1e-05,0.013754,5.747e-07,0.859,0.002,"2026-05-23 20:17:54,915",38.2467,0.9616,38.2467,325000,0.9616,325000,"2026-05-23 20:18:13,368",33.9485,0.9211,33.9485,325000,0.9212,255000,44.12500000000001,0.265675,0.0551375,0.6132125,5.9369375,0.039925,0.008225,8,48.785725,0.312875,0.05953750000000001,0.5944124999999999,5.9369375,0.0407375,0.0101,8,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log,train_train_CATANet_x2_scratch_20260523_135513.log
